Date,ticker,indexed_value,sector
2025-07-21,XLF,99.69552868294225,Financials
2025-07-21,XLI,99.76823493168841,Industrials
2025-07-21,XLK,102.18667660616943,Technology
2025-07-21,XLP,100.0,Consumer Staples
2025-07-21,XLRE,100.35842236451454,Real Estate
2025-07-21,XLU,101.49794794772984,Utilities
2025-07-21,XLV,97.0820995380468,Healthcare
2025-07-21,XLY,100.43644670389334,Consumer Discretionary
2025-07-22,XLB,101.0108787968025,Materials
2025-07-22,XLC,100.7566578857788,Communication Services
2025-07-22,XLE,96.95972970297974,Energy
2025-07-22,XLF,100.2473986102479,Financials
2025-07-22,XLI,100.00662185909461,Industrials
2025-07-22,XLK,101.24002777124592,Technology
2025-07-22,XLP,100.91494732923445,Consumer Staples
2025-07-22,XLRE,102.10274579574366,Real Estate
2025-07-22,XLU,102.74223377650942,Utilities
2025-07-22,XLV,98.8891185866886,Healthcare
2025-07-22,XLY,101.45331632381244,Consumer Discretionary
2025-07-23,XLB,101.35148884592569,Materials
2025-07-23,XLC,101.30779493293961,Communication Services
2025-07-23,XLE,98.47984700209079,Energy
2025-07-23,XLF,101.04661554499236,Financials
2025-07-23,XLI,101.80119684729911,Industrials
2025-07-23,XLK,101.81898540629548,Technology
2025-07-23,XLP,100.95203887147093,Consumer Staples
2025-07-23,XLRE,102.3894950026808,Real Estate
2025-07-23,XLU,101.96909293435044,Utilities
2025-07-23,XLV,100.91830701939357,Healthcare
2025-07-23,XLY,101.93474997235883,Consumer Discretionary
2025-07-24,XLB,100.30764503284124,Materials
2025-07-24,XLC,101.47594834635431,Communication Services
2025-07-24,XLE,99.18321149779752,Energy
2025-07-24,XLF,100.98953546635265,Financials
2025-07-24,XLI,101.62902851083908,Industrials
2025-07-24,XLK,102.24925851241429,Technology
2025-07-24,XLP,100.59347437038414,Consumer Staples
2025-07-24,XLRE,102.24612982865014,Real Estate
2025-07-24,XLU,101.83620831594158,Utilities
2025-07-24,XLV,100.54059722092235,Healthcare
2025-07-24,XLY,100.24746279028929,Consumer Discretionary
2025-07-25,XLB,101.49433440456832,Materials
2025-07-25,XLC,100.53246055113416,Communication Services
2025-07-25,XLE,98.80883820135531,Energy
2025-07-25,XLF,101.69362630852746,Financials
2025-07-25,XLI,102.63558179735884,Industrials
2025-07-25,XLK,102.4839616614722,Technology
2025-07-25,XLP,100.7665714656879,Consumer Staples
2025-07-25,XLRE,102.24612982865014,Real Estate
2025-07-25,XLU,102.10195860578295,Utilities
2025-07-25,XLV,101.0738129408061,Healthcare
2025-07-25,XLY,101.17885583157972,Consumer Discretionary
2025-07-28,XLB,100.02196245129295,Materials
2025-07-28,XLC,99.99066175198666,Communication Services
2025-07-28,XLE,99.93192239188373,Energy
2025-07-28,XLF,100.98953546635265,Financials
2025-07-28,XLI,102.31772232610456,Industrials
2025-07-28,XLK,103.30151056401178,Technology
2025-07-28,XLP,99.72799858846614,Consumer Staples
2025-07-28,XLRE,100.47790277231132,Real Estate
2025-07-28,XLU,101.01475268417077,Utilities
2025-07-28,XLV,100.19252840325714,Healthcare
2025-07-28,XLY,101.76828028789984,Consumer Discretionary
2025-07-29,XLB,99.63740189237289,Materials
2025-07-29,XLC,99.1312398386114,Communication Services
2025-07-29,XLE,100.90754377185827,Energy
2025-07-29,XLF,100.47574104029641,Financials
2025-07-29,XLI,101.15224442131398,Industrials
2025-07-29,XLK,103.305446683906,Technology
2025-07-29,XLP,100.38329542744464,Consumer Staples
2025-07-29,XLRE,102.15055304596304,Real Estate
2025-07-29,XLU,102.17445921066516,Utilities
2025-07-29,XLV,99.55562673887813,Healthcare
2025-07-29,XLY,101.06636771312859,Consumer Discretionary
2025-07-30,XLB,97.62662125654585,Materials
2025-07-30,XLC,99.4395102716759,Communication Services
2025-07-30,XLE,99.46681167518484,Energy
2025-07-30,XLF,100.28544462417786,Financials
2025-07-30,XLI,100.6555845197924,Industrials
2025-07-30,XLK,103.53622571343524,Technology
2025-07-30,XLP,99.49307902456806,Consumer Staples
2025-07-30,XLRE,100.71685415846699,Real Estate
2025-07-30,XLU,102.93550240844489,Utilities
2025-07-30,XLV,99.37789583069366,Healthcare
2025-07-30,XLY,100.42743824465951,Consumer Discretionary
2025-07-31,XLB,96.39600698223286,Materials
2025-07-31,XLC,100.33629239367947,Communication Services
2025-07-31,XLE,98.93362335036969,Energy
2025-07-31,XLF,99.65746792535256,Financials
2025-07-31,XLI,100.662206378887,Industrials
2025-07-31,XLK,102.77733459761184,Technology
2025-07-31,XLP,98.63996385852863,Consumer Staples
2025-07-31,XLRE,98.94862710212817,Real Estate
2025-07-31,XLU,103.49118880339803,Utilities
2025-07-31,XLV,96.59333379170691,Healthcare
2025-07-31,XLY,99.63104063202574,Consumer Discretionary
2025-08-01,XLB,95.2862331365846,Materials
2025-08-01,XLC,99.1312398386114,Communication Services
2025-08-01,XLE,97.09584922041411,Energy
2025-08-01,XLF,97.81162070195596,Financials
2025-08-01,XLI,99.15899319084566,Industrials
2025-08-01,XLK,100.55939103905105,Technology
2025-08-01,XLP,99.1098029863248,Consumer Staples
2025-08-01,XLRE,98.66189675406687,Real Estate
2025-08-01,XLU,103.64824029010093,Utilities
2025-08-01,XLV,97.11174051885284,Healthcare
2025-08-01,XLY,97.22834894315274,Consumer Discretionary
2025-08-04,XLB,96.54982949865348,Materials
2025-08-04,XLC,101.03689914165335,Communication Services
2025-08-04,XLE,96.8803177264435,Energy
2025-08-04,XLF,98.78211473176897,Financials
2025-08-04,XLI,100.07284045004079,Industrials
2025-08-04,XLK,102.60132523636669,Technology
2025-08-04,XLP,99.59199303539886,Consumer Staples
2025-08-04,XLRE,99.49822189089272,Real Estate
2025-08-04,XLU,105.48442965906621,Utilities
2025-08-04,XLV,98.50401578951362,Healthcare
2025-08-04,XLY,98.37121245143423,Consumer Discretionary
2025-08-05,XLB,97.23106666837381,Materials
2025-08-05,XLC,100.25220486210966,Communication Services
2025-08-05,XLE,97.00510287545787,Energy
2025-08-05,XLF,98.38250257848179,Financials
2025-08-05,XLI,99.86756281810766,Industrials
2025-08-05,XLK,101.7524673801564,Technology
2025-08-05,XLP,99.49307902456806,Consumer Staples
2025-08-05,XLRE,99.83275005973549,Real Estate
2025-08-05,XLU,104.36095922478069,Utilities
2025-08-05,XLV,98.12634048403791,Healthcare
2025-08-05,XLY,98.49718558297808,Consumer Discretionary
2025-08-06,XLB,96.17623736177441,Materials
2025-08-06,XLC,100.63522457873064,Communication Services
2025-08-06,XLE,96.10890239671915,Energy
2025-08-06,XLF,98.85823624694834,Financials
2025-08-06,XLI,99.94702512724307,Industrials
2025-08-06,XLK,102.89859829130394,Technology
2025-08-06,XLP,100.91494732923445,Consumer Staples
2025-08-06,XLRE,98.99642492290963,Real Estate
2025-08-06,XLU,103.43078584289509,Utilities
2025-08-06,XLV,96.6525697626583,Healthcare
2025-08-06,XLY,100.54443059272755,Consumer Discretionary
2025-08-07,XLB,96.59378000845038,Materials
2025-08-07,XLC,100.20549918889306,Communication Services
2025-08-07,XLE,95.73453802497649,Energy
2025-08-07,XLF,97.75451850782663,Financials
2025-08-07,XLI,99.80135446187415,Industrials
2025-08-07,XLK,102.99248915121954,Technology
2025-08-07,XLP,101.68149940572097,Consumer Staples
2025-08-07,XLRE,99.37874148309595,Real Estate
2025-08-07,XLU,104.55425627718063,Utilities
2025-08-07,XLV,95.54171709350983,Healthcare
2025-08-07,XLY,100.51293558010673,Consumer Discretionary
2025-08-08,XLB,97.0772356162162,Materials
2025-08-08,XLC,100.54179879914749,Communication Services
2025-08-08,XLE,96.34712940162835,Energy
2025-08-08,XLF,98.66794720265963,Financials
2025-08-08,XLI,99.8808065362969,Industrials
2025-08-08,XLK,104.0212924885692,Technology
2025-08-08,XLP,101.9782511328141,Consumer Staples
2025-08-08,XLRE,98.56631997137977,Real Estate
2025-08-08,XLU,104.1072781588541,Utilities
2025-08-08,XLV,96.39338939441568,Healthcare
2025-08-08,XLY,100.68841372379953,Consumer Discretionary
2025-08-11,XLB,96.85748306723173,Materials
2025-08-11,XLC,101.05557563768002,Communication Services
2025-08-11,XLE,95.57572299660353,Energy
2025-08-11,XLF,98.62988644506994,Financials
2025-08-11,XLI,99.556325205948,Industrials
2025-08-11,XLK,103.3171590406644,Technology
2025-08-11,XLP,101.89169773786189,Consumer Staples
2025-08-11,XLRE,97.99284041638134,Real Estate
2025-08-11,XLU,103.7811249085098,Utilities
2025-08-11,XLV,96.48965934487683,Healthcare
2025-08-11,XLY,100.94937536506055,Consumer Discretionary
2025-08-12,XLB,98.12108796503762,Materials
2025-08-12,XLC,102.98925690133693,Communication Services
2025-08-12,XLE,96.04083371330242,Energy
2025-08-12,XLF,99.82873764859121,Financials
2025-08-12,XLI,100.58936592884623,Industrials
2025-08-12,XLK,104.9170597736407,Technology
2025-08-12,XLP,102.16369914939574,Consumer Staples
2025-08-12,XLRE,98.16010921552169,Real Estate
2025-08-12,XLU,104.22808407986,Utilities
2025-08-12,XLV,97.1561904923967,Healthcare
2025-08-12,XLY,102.02025422674555,Consumer Discretionary
2025-08-13,XLB,99.96702644798108,Materials
2025-08-13,XLC,103.79261324375734,Communication Services
2025-08-13,XLE,97.1525746107113,Energy
2025-08-13,XLF,100.3996268969469,Financials
2025-08-13,XLI,100.97344399104666,Industrials
2025-08-13,XLK,104.95619296563774,Technology
2025-08-13,XLP,102.16369914939574,Consumer Staples
2025-08-13,XLRE,98.80526192809752,Real Estate
2025-08-13,XLU,104.45760775098066,Utilities
2025-08-13,XLV,98.71137618083895,Healthcare
2025-08-13,XLY,103.41957514667115,Consumer Discretionary
2025-08-14,XLB,98.92318263489666,Materials
2025-08-14,XLC,103.8766935587522,Communication Services
2025-08-14,XLE,97.06181934105553,Energy
2025-08-14,XLF,100.87536056541346,Financials
2025-08-14,XLI,100.07947254384806,Industrials
2025-08-14,XLK,104.72932605527166,Technology
2025-08-14,XLP,101.24877120936266,Consumer Staples
2025-08-14,XLRE,98.11232082417814,Real Estate
2025-08-14,XLU,103.7328006454098,Utilities
2025-08-14,XLV,99.20756941887811,Healthcare
2025-08-14,XLY,103.3025827986031,Consumer Discretionary
2025-08-15,XLB,98.92318263489666,Materials
2025-08-15,XLC,104.13825110202512,Communication Services
2025-08-15,XLE,97.06181934105553,Energy
2025-08-15,XLF,99.82873764859121,Financials
2025-08-15,XLI,99.62254379689416,Industrials
2025-08-15,XLK,103.93522586697992,Technology
2025-08-15,XLP,101.40949799418712,Consumer Staples
2025-08-15,XLRE,98.75748296619187,Real Estate
2025-08-15,XLU,103.43078584289509,Utilities
2025-08-15,XLV,100.87386854351487,Healthcare
2025-08-15,XLY,103.05511308937429,Consumer Discretionary
2025-08-18,XLB,98.35183454327405,Materials
2025-08-18,XLC,103.50303373986947,Communication Services
2025-08-18,XLE,96.48325784376225,Energy
2025-08-18,XLF,99.90485179194071,Financials
2025-08-18,XLI,100.01324371818923,Industrials
2025-08-18,XLK,104.15819265854837,Technology
2025-08-18,XLP,101.27351183032123,Consumer Staples
2025-08-18,XLRE,97.82557161724101,Real Estate
2025-08-18,XLU,102.98381719805671,Utilities
2025-08-18,XLV,100.63687866904867,Healthcare
2025-08-18,XLY,103.4690732398806,Consumer Discretionary
2025-08-19,XLB,98.9451706934006,Materials
2025-08-19,XLC,102.9238675155187,Communication Services
2025-08-19,XLE,96.51729664782039,Energy
2025-08-19,XLF,100.0951482080593,Financials
2025-08-19,XLI,100.2317650683116,Industrials
2025-08-19,XLK,102.33923725316674,Technology
2025-08-19,XLP,102.31206531834161,Consumer Staples
2025-08-19,XLRE,99.56989504847013,Real Estate
2025-08-19,XLU,103.98648171133638,Utilities
2025-08-19,XLV,101.28118482979662,Healthcare
2025-08-19,XLY,103.41957514667115,Consumer Discretionary
2025-08-20,XLB,99.0220862194794,Materials
2025-08-20,XLC,102.6155970824542,Communication Services
2025-08-20,XLE,97.32275078160288,Energy
2025-08-20,XLF,100.60894263411551,Financials
2025-08-20,XLI,100.13907951041227,Industrials
2025-08-20,XLK,101.64685216311689,Technology
2025-08-20,XLP,102.89318876744787,Consumer Staples
2025-08-20,XLRE,99.95223046753227,Real Estate
2025-08-20,XLU,104.09519946145113,Utilities
2025-08-20,XLV,101.82920954241823,Healthcare
2025-08-20,XLY,102.3982012971351,Consumer Discretionary
2025-08-21,XLB,99.31874575880568,Materials
2025-08-21,XLC,102.50350923999434,Communication Services
2025-08-21,XLE,97.99204969915284,Energy
2025-08-21,XLF,100.28544462417786,Financials
2025-08-21,XLI,99.78147864987764,Industrials
2025-08-21,XLK,101.27914896287741,Technology
2025-08-21,XLP,101.9658808223348,Consumer Staples
2025-08-21,XLRE,99.59379867357983,Real Estate
2025-08-21,XLU,103.38247105328327,Utilities
2025-08-21,XLV,101.48854522112194,Healthcare
2025-08-21,XLY,101.79076684128687,Consumer Discretionary
2025-08-22,XLB,101.28556734909884,Materials
2025-08-22,XLC,103.97943593662376,Communication Services
2025-08-22,XLE,99.98864778218093,Energy
2025-08-22,XLF,101.94101017511561,Financials
2025-08-22,XLI,101.41050716071672,Industrials
2025-08-22,XLK,102.65217078512212,Technology
2025-08-22,XLP,101.9658808223348,Consumer Staples
2025-08-22,XLRE,101.17085330566862,Real Estate
2025-08-22,XLU,103.93815744823638,Utilities
2025-08-22,XLV,102.32539128279221,Healthcare
2025-08-22,XLY,104.88189992971742,Consumer Discretionary
2025-08-25,XLB,100.72518767951722,Materials
2025-08-25,XLC,104.14758935003844,Communication Services
2025-08-25,XLE,100.24957029802874,Energy
2025-08-25,XLF,101.35110160570986,Financials
2025-08-25,XLI,100.397342249815,Industrials
2025-08-25,XLK,102.42136775486182,Technology
2025-08-25,XLP,100.2225492534188,Consumer Staples
2025-08-25,XLRE,100.66907519656134,Real Estate
2025-08-25,XLU,102.76638169782717,Utilities
2025-08-25,XLV,100.86645254948077,Healthcare
2025-08-25,XLY,104.67042254378684,Consumer Discretionary
2025-08-26,XLB,100.99987623181354,Materials
2025-08-26,XLC,103.68985643273585,Communication Services
2025-08-26,XLE,100.09075526965579,Energy
2025-08-26,XLF,102.13130659123418,Financials
2025-08-26,XLI,101.43037273800057,Industrials
2025-08-26,XLK,102.89078605334319,Technology
2025-08-26,XLP,99.56726210904098,Consumer Staples
2025-08-26,XLRE,100.38232598962422,Real Estate
2025-08-26,XLU,102.995914842436,Utilities
2025-08-26,XLV,101.49594971749087,Healthcare
2025-08-26,XLY,105.15185619233323,Consumer Discretionary
2025-08-27,XLB,101.25261086855393,Materials
2025-08-27,XLC,103.86735531073887,Communication Services
2025-08-27,XLE,101.21384838488375,Energy
2025-08-27,XLF,102.34062232840277,Financials
2025-08-27,XLI,101.41711878509867,Industrials
2025-08-27,XLK,103.44627097341386,Technology
2025-08-27,XLP,99.86400414153341,Consumer Staples
2025-08-27,XLRE,100.81242151171617,Real Estate
2025-08-27,XLU,103.0200532902656,Utilities
2025-08-27,XLV,101.43670224887431,Healthcare
2025-08-27,XLY,105.17434966465974,Consumer Discretionary
2025-08-28,XLB,101.25261086855393,Materials
2025-08-28,XLC,104.25969162564826,Communication Services
2025-08-28,XLE,101.98525478990857,Energy
2025-08-28,XLF,102.47383129405175,Financials
2025-08-28,XLI,101.595919215366,Industrials
2025-08-28,XLK,104.26381987595342,Technology
2025-08-28,XLP,99.23343822891279,Consumer Staples
2025-08-28,XLRE,100.54958535932666,Real Estate
2025-08-28,XLU,102.23485269767995,Utilities
2025-08-28,XLV,101.0367904589615,Healthcare
2025-08-28,XLY,105.35433203796948,Consumer Discretionary
2025-08-29,XLB,101.39543935572257,Materials
2025-08-29,XLC,104.05417800360526,Communication Services
2025-08-29,XLE,102.54112970096276,Energy
2025-08-29,XLF,102.74025659717955,Financials
2025-08-29,XLI,100.662206378887,Industrials
2025-08-29,XLK,102.66391914297711,Technology
2025-08-29,XLP,99.87635506281131,Consumer Staples
2025-08-29,XLRE,101.09918014809121,Real Estate
2025-08-29,XLU,101.86035623725935,Utilities
2025-08-29,XLV,101.7773665701706,Healthcare
2025-08-29,XLY,104.26996124425227,Consumer Discretionary
2025-09-02,XLB,100.63728665992345,Materials
2025-09-02,XLC,103.8766935587522,Communication Services
2025-09-02,XLE,102.6886014362162,Energy
2025-09-02,XLF,101.97907830453516,Financials
2025-09-02,XLI,99.70200610602957,Industrials
2025-09-02,XLK,101.62729156730114,Technology
2025-09-02,XLP,99.71563797258754,Consumer Staples
2025-09-02,XLRE,99.37874148309595,Real Estate
2025-09-02,XLU,101.52212428951206,Utilities
2025-09-02,XLV,101.87363652063175,Healthcare
2025-09-02,XLY,103.49155979326763,Consumer Discretionary
2025-09-03,XLB,99.9560409544661,Materials
2025-09-03,XLC,105.61419223180447,Communication Services
2025-09-03,XLE,100.38569874016264,Energy
2025-09-03,XLF,101.8078085812965,Financials
2025-09-03,XLI,99.19872434541337,Industrials
2025-09-03,XLK,102.23361003576169,Technology
2025-09-03,XLP,99.64144519351392,Consumer Staples
2025-09-03,XLRE,99.11590533070643,Real Estate
2025-09-03,XLU,101.26843375009733,Utilities
2025-09-03,XLV,101.39228676832595,Healthcare
2025-09-03,XLY,103.91001033551184,Consumer Discretionary
2025-09-04,XLB,100.34061858486017,Materials
2025-09-04,XLC,106.56702549161294,Communication Services
2025-09-04,XLE,101.05502443181122,Energy
2025-09-04,XLF,102.87346556282853,Financials
2025-09-04,XLI,100.31785947125427,Industrials
2025-09-04,XLK,102.73823740671142,Technology
2025-09-04,XLP,99.70326766210826,Consumer Staples
2025-09-04,XLRE,99.78495223895403,Real Estate
2025-09-04,XLU,101.14762782909146,Utilities
2025-09-04,XLV,101.7773665701706,Healthcare
2025-09-04,XLY,105.80877490351193,Consumer Discretionary
2025-09-05,XLB,101.04383527734744,Materials
2025-09-05,XLC,107.13685346795036,Communication Services
2025-09-05,XLE,99.10379952126127,Energy
2025-09-05,XLF,100.98953546635265,Financials
2025-09-05,XLI,99.94702512724307,Industrials
2025-09-05,XLK,102.82428002756964,Technology
2025-09-05,XLP,99.98763938412141,Consumer Staples
2025-09-05,XLRE,100.78853674548232,Real Estate
2025-09-05,XLU,100.83354380266194,Utilities
2025-09-05,XLV,102.12543538783578,Healthcare
2025-09-05,XLY,105.7862814311854,Consumer Discretionary
2025-09-08,XLB,101.13173629694121,Materials
2025-09-08,XLC,107.2582939915735,Communication Services
2025-09-08,XLE,98.87691580947158,Energy
2025-09-08,XLF,101.06565698153203,Financials
2025-09-08,XLI,100.17218880588537,Industrials
2025-09-08,XLK,103.59490750088247,Technology
2025-09-08,XLP,99.61671426715604,Consumer Staples
2025-09-08,XLRE,100.11947097835888,Real Estate
2025-09-08,XLU,99.80673136806453,Utilities
2025-09-08,XLV,102.08842440365635,Healthcare
2025-09-08,XLY,106.19573043313531,Consumer Discretionary
2025-09-09,XLB,99.48356230447828,Materials
2025-09-09,XLC,107.86547495996423,Communication Services
2025-09-09,XLE,99.35336981929001,Energy
2025-09-09,XLF,101.50333726423875,Financials
2025-09-09,XLI,99.49671823938378,Industrials
2025-09-09,XLK,103.79440157747204,Technology
2025-09-09,XLP,99.81454228881766,Consumer Staples
2025-09-09,XLRE,100.07169201645323,Real Estate
2025-09-09,XLU,100.49531185491468,Utilities
2025-09-09,XLV,102.63643761861279,Healthcare
2025-09-09,XLY,106.04724307244642,Consumer Discretionary
2025-09-10,XLB,99.67036690865481,Materials
2025-09-10,XLC,107.07145686555715,Communication Services
2025-09-10,XLE,101.08905431116983,Energy
2025-09-10,XLF,101.1608051895913,Financials
2025-09-10,XLI,100.2317650683116,Industrials
2025-09-10,XLK,105.67595088946409,Technology
2025-09-10,XLP,98.83779188019025,Consumer Staples
2025-09-10,XLRE,100.02389419567177,Real Estate
2025-09-10,XLU,102.22276452678885,Utilities
2025-09-10,XLV,101.7033101088162,Healthcare
2025-09-10,XLY,104.77839259474209,Consumer Discretionary
2025-09-11,XLB,101.75804599908666,Materials
2025-09-11,XLC,108.7155514087512,Communication Services
2025-09-11,XLE,101.11174089740888,Energy
2025-09-11,XLF,102.81637074052905,Financials
2025-09-11,XLI,101.18535371678708,Industrials
2025-09-11,XLK,106.03191773221413,Technology
2025-09-11,XLP,99.64144519351392,Consumer Staples
2025-09-11,XLRE,101.64874664854202,Real Estate
2025-09-11,XLU,102.76638169782717,Utilities
2025-09-11,XLV,103.47328368028303,Healthcare
2025-09-11,XLY,106.81664298313676,Consumer Discretionary
2025-09-12,XLB,100.73617317303218,Materials
2025-09-12,XLC,109.62166456219313,Communication Services
2025-09-12,XLE,100.51049281387657,Energy
2025-09-12,XLF,102.37868308599248,Financials
2025-09-12,XLI,100.37745620310584,Industrials
2025-09-12,XLK,105.96151158764296,Technology
2025-09-12,XLP,99.30762131338572,Consumer Staples
2025-09-12,XLRE,101.19474750134039,Real Estate
2025-09-12,XLU,103.28582252708327,Utilities
2025-09-12,XLV,102.28095280691349,Healthcare
2025-09-12,XLY,107.37007511615862,Consumer Discretionary
2025-09-15,XLB,99.9230759381842,Materials
2025-09-15,XLC,111.16300229436568,Communication Services
2025-09-15,XLE,100.1701583214925,Energy
2025-09-15,XLF,102.1503332841141,Financials
2025-09-15,XLI,100.84101704386701,Industrials
2025-09-15,XLK,106.91597266052723,Technology
2025-09-15,XLP,98.17014411993384,Consumer Staples
2025-09-15,XLRE,101.07527652298151,Real Estate
2025-09-15,XLU,103.52742489560688,Utilities
2025-09-15,XLV,101.40707276573346,Healthcare
2025-09-15,XLY,108.30145431957004,Consumer Discretionary
2025-09-16,XLB,99.61541383386894,Materials
2025-09-16,XLC,110.7146148416514,Communication Services
2025-09-16,XLE,101.84912634777466,Energy
2025-09-16,XLF,101.92199085406557,Financials
2025-09-16,XLI,100.54301291518391,Industrials
2025-09-16,XLK,106.54435734112462,Technology
2025-09-16,XLP,98.61524262677145,Consumer Staples
2025-09-16,XLRE,100.47790277231132,Real Estate
2025-09-16,XLU,101.64292073702981,Utilities
2025-09-16,XLV,101.40707276573346,Healthcare
2025-09-16,XLY,108.96737457104304,Consumer Discretionary
2025-09-17,XLB,99.84616894784239,Materials
2025-09-17,XLC,111.00420877868922,Communication Services
2025-09-17,XLE,102.08735335268386,Energy
2025-09-17,XLF,102.91151894858834,Financials
2025-09-17,XLI,100.08608416823002,Industrials
2025-09-17,XLK,106.17665414088513,Technology
2025-09-17,XLP,99.2087169971556,Consumer Staples
2025-09-17,XLRE,100.43011438096778,Real Estate
2025-09-17,XLU,101.89660180295637,Utilities
2025-09-17,XLV,101.60702866068986,Healthcare
2025-09-17,XLY,108.69291407881032,Consumer Discretionary
2025-09-18,XLB,99.84616894784239,Materials
2025-09-18,XLC,111.08826744395914,Communication Services
2025-09-18,XLE,101.76970544653886,Energy
2025-09-18,XLF,103.00666715664764,Financials
2025-09-18,XLI,101.15224442131398,Industrials
2025-09-18,XLK,108.01128202365045,Technology
2025-09-18,XLP,98.34323152063689,Consumer Staples
2025-09-18,XLRE,100.5017969679831,Real Estate
2025-09-18,XLU,101.96909293435044,Utilities
2025-09-18,XLV,101.8069845556463,Healthcare
2025-09-18,XLY,108.20247888996963,Consumer Discretionary
2025-09-19,XLB,99.80221843804549,Materials
2025-09-19,XLC,111.54600036126175,Communication Services
2025-09-19,XLE,100.41972861952122,Energy
2025-09-19,XLF,103.23501695852602,Financials
2025-09-19,XLI,101.39725320781481,Industrials
2025-09-19,XLK,109.10656738604258,Technology
2025-09-19,XLP,98.14540349897528,Consumer Staples
2025-09-19,XLRE,100.0,Real Estate
2025-09-19,XLU,102.62141838201538,Utilities
2025-09-19,XLV,101.67368062567535,Healthcare
2025-09-19,XLY,108.61192097298003,Consumer Discretionary
2025-09-22,XLB,99.76799013268803,Materials
2025-09-22,XLC,111.15699088741428,Communication Services
2025-09-22,XLE,100.30417160983463,Energy
2025-09-22,XLF,103.09755444704531,Financials
2025-09-22,XLI,101.7363906467008,Industrials
2025-09-22,XLK,110.71166427729389,Technology
2025-09-22,XLP,97.05115452999607,Consumer Staples
2025-09-22,XLRE,100.32986059707578,Real Estate
2025-09-22,XLU,103.61622937361106,Utilities
2025-09-22,XLV,101.64764991173243,Healthcare
2025-09-22,XLY,108.25810024463986,Consumer Discretionary
2025-09-23,XLB,99.44784024514637,Materials
2025-09-23,XLC,110.99763447889003,Communication Services
2025-09-23,XLE,102.0317881733273,Energy
2025-09-23,XLF,102.63934361816634,Financials
2025-09-23,XLI,101.76298043020591,Industrials
2025-09-23,XLK,109.75595516639436,Technology
2025-09-23,XLP,97.53665043790511,Consumer Staples
2025-09-23,XLRE,101.12440389450872,Real Estate
2025-09-23,XLU,104.15133935228245,Utilities
2025-09-23,XLV,101.87828157736007,Healthcare
2025-09-23,XLY,107.23943170044979,Consumer Discretionary
2025-09-24,XLB,98.23344387112745,Materials
2025-09-24,XLC,110.07897170157239,Communication Services
2025-09-24,XLE,103.35896239301181,Energy
2025-09-24,XLF,102.3529701434256,Financials
2025-09-24,XLI,101.2376735679334,Industrials
2025-09-24,XLK,109.0783545266789,Technology
